date,source,qqq,tqqq,vix,ma50,ma100,ma200,ma200_rising,vs_ma50_pct,vs_ma100_pct,vs_ma200_pct,vix_pctile_2y,tqqq_rvol20,tqqq_rvol60,qqq_dd_1y,tqqq_dd_1y,direction_ok,target_weight,rc_signal,rc_trend_count,rc_direction,rc_n_days,rc_asof,rc_qqq_cum,rc_lev_cum,cross_agree,n_blocking,n_warnings,collected_at
2016-07-21,reconstructed,113.18,2.332917,12.74,108.5622,108.1572,108.14295,True,4.253599,4.643981,4.65777,2.272727,0.659193,0.479506,-1.71935,-10.3873,True,0.531,,,,,,,,,,,2026-08-21T03:22:00Z
2016-07-22,reconstructed,113.650002,2.36,12.02,108.708,108.2358,108.1862,True,4.546125,5.002228,5.050368,1.357466,0.64719,0.476692,-1.311221,-9.346983,True,0.5408,,,,,,,,,,,2026-08-21T03:22:00Z
2016-07-25,reconstructed,113.660004,2.362083,12.87,108.8634,108.3141,108.22635,True,4.406075,4.935556,5.020638,3.603604,0.433233,0.469957,-1.302536,-9.266968,True,0.8079,,,,,,,,,,,2026-08-21T03:22:00Z
2016-07-26,reconstructed,113.790001,2.37,13.05,109.0292,108.3957,108.26505,True,4.366537,4.976489,5.103171,4.484305,0.345285,0.4682,-1.189652,-8.962861,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-07-27,reconstructed,114.580002,2.41625,12.83,109.1844,108.4848,108.3053,True,4.941733,5.618484,5.793531,3.571429,0.298819,0.466984,-0.503649,-7.186288,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-07-28,reconstructed,114.980003,2.4425,12.72,109.3744,108.5844,108.34625,True,5.125151,5.889983,6.122734,2.666667,0.262776,0.462872,-0.156305,-6.17796,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-07-29,reconstructed,115.230003,2.458542,11.87,109.5618,108.695201,108.3919,True,5.173521,6.012044,6.308685,0.884956,0.246633,0.46014,0.0,-5.561751,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-01,reconstructed,115.839996,2.497083,12.44,109.7724,108.8054,108.44145,True,5.527433,6.4653,6.822618,2.643172,0.247091,0.460533,0.0,-4.081308,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-02,reconstructed,114.959999,2.440833,13.37,109.9422,108.9084,108.4779,True,4.564033,5.556595,5.975502,9.649123,0.254821,0.463547,-0.759666,-6.241995,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-03,reconstructed,115.339996,2.463958,12.86,110.1224,108.9969,108.514,True,4.737997,5.81952,6.290429,5.240175,0.249864,0.463576,-0.43163,-5.353713,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-04,reconstructed,115.669998,2.486042,12.42,110.2666,109.0869,108.54865,True,4.900303,6.034728,6.560513,2.173913,0.249871,0.457079,-0.146753,-4.505416,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-05,reconstructed,116.779999,2.557917,11.39,110.4174,109.1884,108.59165,True,5.762315,6.952752,7.540496,0.4329,0.222105,0.455182,0.0,-1.744528,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-08,reconstructed,116.650002,2.549792,11.5,110.5592,109.2791,108.6373,True,5.509086,6.745024,7.375645,0.862069,0.223466,0.453797,-0.111318,-2.056631,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-09,reconstructed,116.919998,2.566667,11.66,110.695,109.3731,108.67335,True,5.623558,6.900141,7.588473,1.287554,0.221378,0.452397,0.0,-1.408422,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-10,reconstructed,116.620003,2.546875,12.05,110.8206,109.4656,108.69255,True,5.233145,6.535754,7.293464,3.418803,0.221991,0.447815,-0.256582,-2.168681,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-11,reconstructed,117.120003,2.579792,11.68,110.956001,109.5589,108.7139,True,5.555357,6.901404,7.732316,1.702128,0.217659,0.439046,0.0,-0.904263,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-12,reconstructed,117.199997,2.584583,11.55,111.0884,109.6497,108.7345,True,5.501561,6.885834,7.785474,1.271186,0.213622,0.438931,0.0,-0.720229,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-15,reconstructed,117.699997,2.617083,11.81,111.2412,109.7544,108.7529,True,5.806119,7.239433,8.226996,2.953586,0.209312,0.436958,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-16,reconstructed,117.050003,2.575833,12.64,111.373,109.8523,108.76895,True,5.097288,6.552164,7.613434,6.302521,0.215932,0.435292,-0.552246,-1.576182,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-17,reconstructed,117.260002,2.587917,12.19,111.514601,109.9538,108.7886,True,5.152152,6.644792,7.787031,5.020921,0.18931,0.43481,-0.373827,-1.114446,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-18,reconstructed,117.290001,2.590417,11.43,111.653,110.0384,108.802,True,5.048678,6.590064,7.801328,0.833333,0.185577,0.418846,-0.34834,-1.018927,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-19,reconstructed,117.260002,2.586875,11.34,111.7944,110.1174,108.81325,True,4.888976,6.486352,7.762613,0.414938,0.185455,0.4174,-0.373827,-1.154266,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-22,reconstructed,117.349998,2.589375,12.27,111.9626,110.1989,108.8249,True,4.811784,6.489264,7.833775,6.198347,0.185433,0.417323,-0.297365,-1.058738,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-23,reconstructed,117.559998,2.604792,12.38,112.1532,110.2709,108.83915,True,4.820903,6.610173,8.012601,6.584362,0.185417,0.416672,-0.118946,-0.469643,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-24,reconstructed,116.800003,2.554583,13.45,112.3286,110.3395,108.8492,True,3.980645,5.855113,7.30442,15.983607,0.19544,0.419223,-0.764651,-2.388155,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-25,reconstructed,116.610001,2.5425,13.63,112.5064,110.4168,108.8644,True,3.647437,5.608929,7.114907,19.183673,0.194807,0.419491,-0.92608,-2.849854,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-26,reconstructed,116.779999,2.554792,13.65,112.6812,110.4779,108.8819,True,3.637517,5.704397,7.253821,19.918699,0.194374,0.419472,-0.781647,-2.380175,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-29,reconstructed,116.940002,2.561875,12.94,112.890201,110.5565,108.9009,True,3.587381,5.773973,7.382035,11.336032,0.187605,0.41804,-0.645705,-2.109523,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-30,reconstructed,116.559998,2.53875,13.12,113.0782,110.6321,108.9235,True,3.079106,5.358207,7.010881,13.306452,0.170125,0.418482,-0.968564,-2.993147,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-08-31,reconstructed,116.440002,2.532083,13.42,113.257,110.7105,108.9565,True,2.810424,5.175211,6.868339,16.064257,0.16851,0.418132,-1.070514,-3.247892,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-01,reconstructed,116.739998,2.543333,13.48,113.447,110.7828,108.9831,True,2.902675,5.377367,7.117523,17.6,0.166579,0.418132,-0.815632,-2.818024,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-02,reconstructed,117.120003,2.573125,11.98,113.614001,110.8449,109.01125,True,3.085889,5.661156,7.438455,4.780876,0.137221,0.418227,-0.492773,-1.679663,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-06,reconstructed,117.849998,2.620833,12.02,113.885201,110.9142,109.03235,True,3.481399,6.2533,8.087185,5.555556,0.150835,0.41222,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-07,reconstructed,117.919998,2.625625,11.94,114.1992,110.987,109.0534,True,3.258164,6.246676,8.13051,4.347826,0.149598,0.407573,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-08,reconstructed,117.230003,2.580625,12.51,114.454601,111.047,109.06715,True,2.424894,5.567915,7.484245,9.055118,0.160382,0.409917,-0.585138,-1.713872,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-09,reconstructed,114.279999,2.385,17.5,114.614001,111.0843,109.0678,True,-0.291414,2.876823,4.778861,63.137255,0.310107,0.440837,-3.086838,-9.164481,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-12,reconstructed,116.330002,2.507292,15.16,114.789801,111.1412,109.0792,True,1.341758,4.668657,6.647282,41.796875,0.366416,0.451695,-1.348369,-4.506846,True,0.9552,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-13,reconstructed,115.290001,2.448125,17.85,114.934001,111.1876,109.0849,True,0.309743,3.689621,5.688322,64.59144,0.370775,0.448376,-2.230323,-6.760296,True,0.944,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-14,reconstructed,115.839996,2.479583,18.139999,115.102401,111.2562,109.09255,True,0.640817,4.120037,6.185066,66.27907,0.371691,0.447816,-1.763909,-5.562176,True,0.9416,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-15,reconstructed,117.639999,2.594583,16.299999,115.2892,111.3428,109.11065,True,2.039045,5.655686,7.817155,54.826255,0.408716,0.456044,-0.237448,-1.182266,True,0.8563,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-16,reconstructed,117.290001,2.591667,15.37,115.4626,111.4312,109.1213,True,1.582677,5.257774,7.48589,44.230769,0.408748,0.455622,-0.534258,-1.293329,True,0.8563,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-19,reconstructed,116.779999,2.557708,15.53,115.5922,111.5232,109.13295,True,1.027577,4.713637,7.007094,45.977011,0.411513,0.450235,-0.966757,-2.586694,True,0.8505,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-20,reconstructed,117.0,2.571875,15.92,115.7136,111.6304,109.1554,True,1.11171,4.810159,7.186635,51.145038,0.412011,0.365427,-0.780188,-2.047124,True,0.8495,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-21,reconstructed,118.150002,2.646667,13.3,115.8468,111.7547,109.17045,True,1.988144,5.722624,8.225258,15.969582,0.424445,0.343151,0.0,0.0,True,0.8246,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-22,reconstructed,119.089996,2.708542,12.02,116.0042,111.8784,109.1928,True,2.660073,6.445924,9.063964,6.060606,0.424237,0.325055,0.0,0.0,True,0.825,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-23,reconstructed,118.330002,2.659792,12.29,116.1312,112.0044,109.2113,True,1.893377,5.647637,8.349595,7.54717,0.43013,0.314883,-0.638168,-1.799867,True,0.8137,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-26,reconstructed,117.339996,2.59375,14.5,116.242,112.1273,109.23355,True,0.944578,4.648909,7.421205,32.706767,0.440851,0.314236,-1.469477,-4.238151,True,0.7939,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-27,reconstructed,118.5,2.667292,13.1,116.3612,112.2621,109.25905,True,1.83807,5.55655,8.457835,14.23221,0.451344,0.31749,-0.495421,-1.522959,True,0.7755,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-28,reconstructed,118.699997,2.681875,12.39,116.4926,112.3933,109.2986,True,1.894882,5.611275,8.601571,8.208955,0.449403,0.314026,-0.327483,-0.984556,True,0.7788,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-29,reconstructed,117.839996,2.625,14.02,116.5806,112.5129,109.32965,True,1.08028,4.734654,7.784115,27.137546,0.45733,0.316186,-1.049626,-3.084394,True,0.7653,,,,,,,,,,,2026-08-21T03:22:00Z
2016-09-30,reconstructed,118.720001,2.678958,13.29,116.6914,112.6268,109.3617,True,1.738433,5.410081,8.557201,17.037037,0.46193,0.317763,-0.310685,-1.092254,True,0.7577,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-03,reconstructed,118.550003,2.672917,13.57,116.7894,112.7487,109.38455,True,1.507502,5.145339,8.379111,21.402214,0.461099,0.305922,-0.453433,-1.315291,True,0.7591,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-04,reconstructed,118.370003,2.657708,13.63,116.8836,112.8735,109.4148,True,1.271695,4.869613,8.184635,23.161765,0.457796,0.305242,-0.604579,-1.87681,True,0.7645,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-05,reconstructed,118.790001,2.685417,12.99,116.9836,113.0064,109.4596,True,1.544149,5.117941,8.524059,13.186813,0.458994,0.304514,-0.251906,-0.853787,True,0.7625,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-06,reconstructed,118.730003,2.68125,12.84,117.0666,113.1255,109.498,True,1.420903,4.954235,8.431207,12.043796,0.453893,0.303933,-0.302286,-1.007627,True,0.7711,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-07,reconstructed,118.470001,2.66375,13.48,117.1364,113.2554,109.53145,True,1.138503,4.604285,8.160716,20.727273,0.350635,0.302516,-0.520611,-1.653737,True,0.9982,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-10,reconstructed,119.220001,2.711458,13.38,117.2162,113.389,109.5645,True,1.709492,5.142475,8.812618,18.84058,0.310962,0.303521,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-11,reconstructed,117.519997,2.599375,15.36,117.2498,113.5111,109.58915,True,0.230445,3.531722,7.23689,46.570397,0.33719,0.314948,-1.425939,-4.133679,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-12,reconstructed,117.419998,2.593958,15.91,117.299,113.6206,109.6136,True,0.103154,3.343934,7.121742,53.597122,0.335694,0.313984,-1.509816,-4.333464,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-13,reconstructed,117.0,2.563542,16.690001,117.3322,113.7273,109.6271,True,-0.283128,2.877673,6.725435,59.856631,0.295892,0.308167,-1.862105,-5.455223,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-14,reconstructed,117.139999,2.569375,16.120001,117.3616,113.8141,109.64645,True,-0.188819,2.922221,6.834283,56.071429,0.296033,0.30776,-1.744675,-5.240093,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-17,reconstructed,116.82,2.551667,16.209999,117.3624,113.8899,109.67125,True,-0.462159,2.572748,6.518344,57.295374,0.293269,0.307576,-2.013086,-5.893176,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-18,reconstructed,117.860001,2.617083,15.28,117.3866,113.9729,109.71305,True,0.403283,3.410548,7.425689,44.680851,0.306635,0.311526,-1.140749,-3.480596,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-19,reconstructed,117.849998,2.618125,14.41,117.4052,114.0501,109.75575,True,0.378858,3.33178,7.374783,32.862191,0.288207,0.311526,-1.149138,-3.44217,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-20,reconstructed,117.709999,2.607083,13.75,117.427,114.1238,109.803,True,0.241,3.142376,7.201077,25.0,0.274342,0.30957,-1.266568,-3.849401,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-21,reconstructed,118.150002,2.635417,13.34,117.4476,114.2018,109.8694,True,0.598055,3.457215,7.536767,17.54386,0.270799,0.30957,-0.8975,-2.804432,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-24,reconstructed,119.57,2.731458,13.02,117.495,114.2917,109.9472,True,1.766032,4.61827,8.752201,13.286713,0.284257,0.317627,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-25,reconstructed,119.190002,2.704167,13.46,117.5248,114.383,110.0215,True,1.416894,4.202549,8.333373,20.209059,0.270698,0.317246,-0.317803,-0.999139,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-26,reconstructed,118.379997,2.652292,14.24,117.5514,114.4622,110.0857,True,0.704881,3.422787,7.5344,32.638889,0.279103,0.316236,-0.995235,-2.898303,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-27,reconstructed,117.839996,2.615208,15.36,117.563,114.5388,110.1654,True,0.235615,2.882164,6.966431,47.404844,0.273075,0.317387,-1.446854,-4.25597,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-28,reconstructed,117.099998,2.57,16.190001,117.5592,114.6061,110.23055,True,-0.390613,2.176061,6.231891,58.275862,0.268204,0.319196,-2.065737,-5.911056,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-10-31,reconstructed,116.989998,2.555417,17.059999,117.5538,114.6741,110.3113,True,-0.479612,2.019547,6.054409,64.604811,0.268532,0.313992,-2.157733,-6.444942,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-01,reconstructed,116.110001,2.502917,18.559999,117.529,114.7458,110.38655,True,-1.207361,1.188889,5.184916,72.60274,0.276225,0.316789,-2.893702,-8.366993,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-02,reconstructed,115.18,2.437708,19.32,117.4814,114.8173,110.4587,True,-1.958948,0.315893,4.274267,74.744027,0.28323,0.320874,-3.671489,-10.754332,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-03,reconstructed,114.050003,2.3675,22.08,117.4264,114.8775,110.5247,True,-2.87533,-0.72033,3.189606,85.714286,0.295494,0.325729,-4.61654,-13.324675,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-04,reconstructed,113.650002,2.340625,22.51,117.3672,114.9368,110.5741,True,-3.167153,-1.119571,2.781756,88.474576,0.296095,0.325092,-4.951073,-14.308582,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-07,reconstructed,116.349998,2.508333,18.709999,117.3586,115.0199,110.6447,True,-0.859418,1.156407,5.156413,72.635135,0.398178,0.357901,-2.692984,-8.168714,True,0.879,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-08,reconstructed,117.110001,2.5575,18.74,117.362,115.1261,110.7145,True,-0.21472,1.723241,5.77657,72.727273,0.379899,0.359264,-2.057371,-6.368689,True,0.9213,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-09,reconstructed,117.650002,2.593333,14.38,117.3838,115.231,110.79985,True,0.226779,2.099263,6.182455,32.550336,0.383315,0.358913,-1.605752,-5.056821,True,0.9131,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-10,reconstructed,115.75,2.47,14.74,117.37,115.3135,110.8686,True,-1.38025,0.378533,4.402869,38.461538,0.417731,0.371958,-3.194781,-9.572101,True,0.8379,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-11,reconstructed,115.800003,2.467917,14.17,117.3512,115.3991,110.92695,True,-1.321842,0.347406,4.393029,30.666667,0.417501,0.371946,-3.152962,-9.648363,True,0.8383,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-14,reconstructed,114.629997,2.384583,14.48,117.3014,115.4577,110.97805,True,-2.277383,-0.716888,3.290693,34.883721,0.43257,0.37813,-4.131473,-12.69926,True,0.8091,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-15,reconstructed,116.220001,2.495,13.37,117.2688,115.577,111.0484,True,-0.894354,0.55634,4.657069,17.880795,0.456308,0.390394,-2.801705,-8.656844,True,0.767,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-16,reconstructed,116.910004,2.535625,13.72,117.2486,115.7239,111.12465,True,-0.288785,1.024943,5.206184,24.752475,0.460875,0.391675,-2.224635,-7.16954,True,0.7594,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-17,reconstructed,117.760002,2.594375,13.35,117.2592,115.8569,111.2052,True,0.42709,1.642631,5.89433,17.434211,0.468687,0.39248,-1.513756,-5.018677,True,0.7468,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-18,reconstructed,117.32,2.565208,12.85,117.32,115.967,111.3012,True,-0.0,1.166711,5.407668,11.147541,0.468562,0.393082,-1.881743,-6.086493,True,0.747,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-21,reconstructed,118.540001,2.642292,12.42,117.3642,116.077,111.4108,True,1.00184,2.121868,6.399021,7.843137,0.462305,0.397653,-0.861419,-3.264408,True,0.7571,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-22,reconstructed,118.900002,2.666042,12.41,117.4364,116.1852,111.5237,True,1.246293,2.336615,6.614111,7.491857,0.46246,0.397984,-0.56034,-2.394906,True,0.7568,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-23,reconstructed,118.419998,2.633958,12.43,117.488,116.2952,111.63235,True,0.793271,1.827073,6.080359,8.441558,0.459276,0.398354,-0.961781,-3.569517,True,0.7621,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-25,reconstructed,118.800003,2.659375,12.34,117.5112,116.4002,111.7436,True,1.096749,2.061683,6.314816,6.796117,0.457359,0.398682,-0.643971,-2.638993,True,0.7653,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-28,reconstructed,118.529999,2.644583,13.15,117.536,116.4993,111.84615,True,0.845697,1.743099,5.975931,16.129032,0.452936,0.398853,-0.869784,-3.180534,True,0.7727,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-29,reconstructed,118.940002,2.67,12.9,117.5792,116.5857,111.9397,True,1.15735,2.019375,6.253637,13.18328,0.452834,0.398635,-0.526886,-2.250003,True,0.7729,,,,,,,,,,,2026-08-21T03:22:00Z
2016-11-30,reconstructed,117.5,2.583542,13.33,117.5892,116.6514,112.0147,True,-0.075857,0.727466,4.896946,18.589744,0.462692,0.402664,-1.731203,-5.415271,True,0.7564,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-01,reconstructed,115.470001,2.441667,14.07,117.5356,116.6912,112.0854,True,-1.757424,-1.046522,3.019663,30.990415,0.496031,0.418106,-3.428952,-10.609384,True,0.7056,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-02,reconstructed,115.699997,2.451458,14.12,117.4678,116.736,112.15575,True,-1.504926,-0.887475,3.160111,32.484076,0.48381,0.416835,-3.2366,-10.250935,True,0.7234,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-05,reconstructed,116.599998,2.508125,12.14,117.4332,116.7822,112.22235,True,-0.709511,-0.156018,3.90087,5.714286,0.486483,0.388882,-2.483902,-8.176325,True,0.7194,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-06,reconstructed,116.879997,2.52625,11.79,117.424,116.833,112.29885,True,-0.463281,0.040226,4.079425,2.848101,0.416163,0.374847,-2.24973,-7.512767,True,0.841,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-07,reconstructed,118.360001,2.62,12.22,117.4212,116.8912,112.3779,True,0.799515,1.256554,5.3232,6.624606,0.431091,0.378873,-1.011959,-4.080534,True,0.8119,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-08,reconstructed,118.57,2.636042,12.64,117.4186,116.9556,112.45295,True,0.980594,1.380353,5.439652,11.006289,0.428974,0.378256,-0.83633,-3.49322,True,0.8159,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-09,reconstructed,119.5,2.697708,11.75,117.4518,117.0162,112.5333,True,1.743864,2.122612,6.19079,2.507837,0.394645,0.369385,-0.058543,-1.235606,True,0.8869,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-12,reconstructed,118.959999,2.660208,12.64,117.4566,117.074,112.6156,True,1.279961,1.610946,5.633677,11.5625,0.399772,0.370612,-0.510162,-2.608496,True,0.8755,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-13,reconstructed,120.459999,2.764167,12.72,117.4948,117.1421,112.68895,True,2.523685,2.832371,6.896017,12.461059,0.391896,0.377672,0.0,0.0,True,0.8931,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-14,reconstructed,120.209999,2.743958,13.19,117.5316,117.2076,112.76085,True,2.278876,2.561608,6.606148,18.322981,0.367293,0.378013,-0.207538,-0.731109,True,0.9529,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-15,reconstructed,120.400002,2.760625,12.79,117.5638,117.2737,112.8347,True,2.412479,2.665816,6.704765,13.003096,0.364923,0.373723,-0.049807,-0.128147,True,0.9591,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-16,reconstructed,119.599998,2.727083,12.2,117.5812,117.3239,112.90435,True,1.71694,1.940013,5.930372,6.790123,0.362501,0.371713,-0.71393,-1.341601,True,0.9655,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-19,reconstructed,120.089996,2.760417,11.71,117.6136,117.375,112.9797,True,2.105536,2.313096,6.293428,2.461538,0.360052,0.370488,-0.307158,-0.135668,True,0.9721,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-20,reconstructed,120.550003,2.79375,11.45,117.6402,117.4282,113.0617,True,2.473477,2.658478,6.6232,1.226994,0.348209,0.367253,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-21,reconstructed,120.459999,2.783958,11.27,117.699,117.4744,113.1399,True,2.345814,2.541489,6.469953,0.30581,0.348194,0.363084,-0.074661,-0.3505,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-22,reconstructed,120.120003,2.759792,11.43,117.753,117.526,113.2172,True,2.010142,2.207174,6.096956,1.52439,0.34655,0.363493,-0.356699,-1.215497,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-23,reconstructed,120.199997,2.768333,11.44,117.817,117.5746,113.28575,True,2.022626,2.232963,6.103368,1.823708,0.345552,0.360628,-0.290341,-0.909784,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-27,reconstructed,120.82,2.80875,11.99,117.8906,117.6261,113.3565,True,2.484846,2.715298,6.584095,6.363636,0.346925,0.359463,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-28,reconstructed,119.879997,2.74375,12.95,117.9518,117.6571,113.42275,True,1.634733,1.889301,5.693079,17.522659,0.358249,0.362814,-0.778019,-2.31419,True,0.977,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-29,reconstructed,119.709999,2.730417,13.37,117.9888,117.6877,113.4834,True,1.458782,1.718361,5.486793,24.39759,0.336264,0.362755,-0.918723,-2.788888,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2016-12-30,reconstructed,118.480003,2.650625,14.04,118.0014,117.7033,113.5382,True,0.405591,0.659882,4.352547,34.234234,0.286238,0.36729,-1.936762,-5.629726,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2017-01-03,reconstructed,119.540001,2.714792,12.85,118.038,117.7325,113.59905,True,1.272472,1.535261,5.229754,16.167665,0.294847,0.370591,-1.059426,-3.345186,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2017-01-04,reconstructed,120.190002,2.761042,11.85,118.0788,117.7632,113.66105,True,1.787961,2.060748,5.74423,5.074627,0.29073,0.371834,-0.521435,-1.698542,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2017-01-05,reconstructed,120.870003,2.81,11.67,118.1048,117.7999,113.7248,True,2.341313,2.606201,6.282889,3.27381,0.29418,0.371799,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2017-01-06,reconstructed,121.93,2.88125,11.32,118.1596,117.8422,113.7983,True,3.190939,3.468876,7.145713,0.593472,0.280047,0.364518,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
