ts_et,symbol,open,high,low,close,volume
2026-07-29 03:15:00,VIX,18.27,18.309999,18.219999,18.23,0
2026-07-29 03:30:00,VIX,18.219999,18.24,18.15,18.190001,0
2026-07-29 03:45:00,VIX,18.200001,18.27,18.190001,18.23,0
2026-07-29 04:00:00,QQQ,675.35,676.55,668.9967,674.29,0
2026-07-29 04:00:00,TQQQ,61.49,61.8,59.71,61.16,0
2026-07-29 04:00:00,VIX,18.23,18.34,18.219999,18.34,0
2026-07-29 04:15:00,QQQ,674.12,674.7575,673.22,673.67,0
2026-07-29 04:15:00,TQQQ,61.15,61.3,60.88,61.02,0
2026-07-29 04:15:00,VIX,18.34,18.450001,18.290001,18.42,0
2026-07-29 04:30:00,QQQ,673.758,675.8,673.45,675.74,0
2026-07-29 04:30:00,TQQQ,60.99,61.6,60.95,61.57,0
2026-07-29 04:30:00,VIX,18.41,18.43,18.190001,18.190001,0
2026-07-29 04:45:00,QQQ,675.78,676.1,675.0384,675.1809,0
2026-07-29 04:45:00,TQQQ,61.58,61.67,61.39,61.449,0
2026-07-29 04:45:00,VIX,18.200001,18.24,18.139999,18.24,0
2026-07-29 05:00:00,QQQ,675.3177,677.0,675.14,677.0,0
2026-07-29 05:00:00,TQQQ,61.44,61.92,61.41,61.92,0
2026-07-29 05:00:00,VIX,18.23,18.25,18.18,18.209999,0
2026-07-29 05:15:00,QQQ,676.98,677.23,675.05,676.9522,0
2026-07-29 05:15:00,TQQQ,61.91,61.98,61.76,61.91,0
2026-07-29 05:15:00,VIX,18.209999,18.27,18.200001,18.25,0
2026-07-29 05:30:00,QQQ,677.0477,677.82,676.52,677.5647,0
2026-07-29 05:30:00,TQQQ,61.91,62.14,61.7868,62.08,0
2026-07-29 05:30:00,VIX,18.25,18.299999,18.190001,18.209999,0
2026-07-29 05:45:00,QQQ,677.62,678.89,677.56,678.03,0
2026-07-29 05:45:00,TQQQ,62.0695,62.47,62.06,62.19,0
2026-07-29 05:45:00,VIX,18.209999,18.209999,18.049999,18.15,0
2026-07-29 06:00:00,QQQ,678.03,678.6,677.68,677.8189,0
2026-07-29 06:00:00,TQQQ,62.18,62.36,62.09,62.13,0
2026-07-29 06:00:00,VIX,18.16,18.24,18.129999,18.24,0
2026-07-29 06:15:00,QQQ,677.8,678.07,677.26,677.95,0
2026-07-29 06:15:00,TQQQ,62.14,62.2162,61.98,62.17,0
2026-07-29 06:15:00,VIX,18.23,18.27,18.200001,18.209999,0
2026-07-29 06:30:00,QQQ,677.98,678.02,676.5,676.82,0
2026-07-29 06:30:00,TQQQ,62.18,62.21,61.76,61.8401,0
2026-07-29 06:30:00,VIX,18.209999,18.360001,18.200001,18.280001,0
2026-07-29 06:45:00,QQQ,676.74,676.858,675.9799,676.161,0
2026-07-29 06:45:00,TQQQ,61.85,61.86,61.62,61.72,0
2026-07-29 06:45:00,VIX,18.280001,18.389999,18.280001,18.389999,0
2026-07-29 07:00:00,QQQ,676.29,677.65,675.49,677.4152,0
2026-07-29 07:00:00,TQQQ,61.72,62.082,61.56,62.02,0
2026-07-29 07:00:00,VIX,18.370001,18.389999,18.25,18.309999,0
2026-07-29 07:15:00,QQQ,677.4099,678.1201,677.2054,677.6407,0
2026-07-29 07:15:00,TQQQ,62.0199,62.21,61.96,62.06,0
2026-07-29 07:15:00,VIX,18.299999,18.309999,18.24,18.280001,0
2026-07-29 07:30:00,QQQ,677.5895,677.77,676.64,676.7759,0
2026-07-29 07:30:00,TQQQ,62.06,62.12,61.815,61.84,0
2026-07-29 07:30:00,VIX,18.290001,18.370001,18.280001,18.35,0
2026-07-29 07:45:00,QQQ,676.77,677.61,676.53,677.6,0
2026-07-29 07:45:00,TQQQ,61.8505,62.08,61.78,62.08,0
2026-07-29 07:45:00,VIX,18.35,18.360001,18.280001,18.35,0
2026-07-29 08:00:00,QQQ,677.6585,677.7176,676.02,676.1665,0
2026-07-29 08:00:00,TQQQ,62.07,62.11,61.65,61.6708,0
2026-07-29 08:00:00,VIX,18.33,18.540001,18.32,18.540001,0
