ts_et,symbol,open,high,low,close,volume
2026-07-23 03:15:00,VIX,17.67,17.67,17.49,17.59,0
2026-07-23 03:30:00,VIX,17.59,17.879999,17.59,17.860001,0
2026-07-23 03:45:00,VIX,17.85,17.940001,17.780001,17.790001,0
2026-07-23 04:00:00,QQQ,701.228,705.7987,699.6225,702.36,0
2026-07-23 04:00:00,TQQQ,69.03,70.41,68.57,69.3534,0
2026-07-23 04:00:00,VIX,17.780001,17.860001,17.58,17.6,0
2026-07-23 04:15:00,QQQ,702.3082,702.9182,701.92,702.63,0
2026-07-23 04:15:00,TQQQ,69.38,69.55,69.24,69.48,0
2026-07-23 04:15:00,VIX,17.6,17.639999,17.52,17.559999,0
2026-07-23 04:30:00,QQQ,702.6782,702.93,702.23,702.35,0
2026-07-23 04:30:00,TQQQ,69.48,69.55,69.35,69.38,0
2026-07-23 04:30:00,VIX,17.549999,17.66,17.540001,17.66,0
2026-07-23 04:45:00,QQQ,702.36,704.13,702.36,703.96,0
2026-07-23 04:45:00,TQQQ,69.38,69.9095,69.38,69.851,0
2026-07-23 04:45:00,VIX,17.66,17.67,17.43,17.43,0
2026-07-23 05:00:00,QQQ,703.84,704.755,703.43,703.43,0
2026-07-23 05:00:00,TQQQ,69.851,70.1,69.7,69.7,0
2026-07-23 05:00:00,VIX,17.43,17.549999,17.32,17.549999,0
2026-07-23 05:15:00,QQQ,703.4,703.9,703.35,703.6415,0
2026-07-23 05:15:00,TQQQ,69.69,69.85,69.69,69.76,0
2026-07-23 05:15:00,VIX,17.559999,17.620001,17.549999,17.610001,0
2026-07-23 05:30:00,QQQ,703.6982,703.6982,703.12,703.2587,0
2026-07-23 05:30:00,TQQQ,69.78,69.78,69.61,69.65,0
2026-07-23 05:30:00,VIX,17.610001,17.690001,17.610001,17.639999,0
2026-07-23 05:45:00,QQQ,703.32,703.52,702.565,702.75,0
2026-07-23 05:45:00,TQQQ,69.67,69.74,69.44,69.51,0
2026-07-23 05:45:00,VIX,17.639999,17.700001,17.610001,17.690001,0
2026-07-23 06:00:00,QQQ,702.88,703.0417,702.45,702.46,0
