ts_et,symbol,open,high,low,close,volume
2026-06-26 03:15:00,VIX,19.700001,19.709999,19.58,19.58,0
2026-06-26 03:30:00,VIX,19.6,19.67,19.530001,19.67,0
2026-06-26 03:45:00,VIX,19.67,19.73,19.6,19.6,0
2026-06-26 04:00:00,QQQ,711.07,716.38,704.6277,709.72,0
2026-06-26 04:00:00,TQQQ,73.32,73.57,71.2792,72.83,0
2026-06-26 04:00:00,VIX,19.610001,19.780001,19.52,19.780001,0
2026-06-26 04:15:00,QQQ,709.82,710.7,709.45,710.6,0
2026-06-26 04:15:00,TQQQ,72.87,73.2,72.8,73.11,0
2026-06-26 04:15:00,VIX,19.77,19.809999,19.700001,19.709999,0
2026-06-26 04:30:00,QQQ,710.53,710.53,709.16,709.2177,0
2026-06-26 04:30:00,TQQQ,73.13,73.13,72.7,72.71,0
2026-06-26 04:30:00,VIX,19.700001,19.879999,19.700001,19.879999,0
2026-06-26 04:45:00,QQQ,709.1833,709.23,707.2,708.04,0
2026-06-26 04:45:00,TQQQ,72.71,72.72,72.1,72.36,0
2026-06-26 04:45:00,VIX,19.870001,20.190001,19.85,20.08,0
2026-06-26 05:00:00,QQQ,708.09,708.242,707.23,708.04,0
2026-06-26 05:00:00,TQQQ,72.34,72.4,72.09,72.35,0
2026-06-26 05:00:00,VIX,20.07,20.26,20.07,20.129999,0
2026-06-26 05:15:00,QQQ,708.04,708.3,706.72,707.62,0
2026-06-26 05:15:00,TQQQ,72.33,72.44,71.95,72.19,0
2026-06-26 05:15:00,VIX,20.15,20.299999,20.129999,20.26,0
2026-06-26 05:30:00,QQQ,707.45,709.06,706.98,708.56,0
2026-06-26 05:30:00,TQQQ,72.16,72.68,72.02,72.54,0
2026-06-26 05:30:00,VIX,20.26,20.32,20.040001,20.08,0
2026-06-26 05:45:00,QQQ,708.6,709.08,707.29,707.32,0
2026-06-26 05:45:00,TQQQ,72.54,72.7,72.11,72.14,0
2026-06-26 05:45:00,VIX,20.08,20.209999,20.030001,20.209999,0
2026-06-26 06:00:00,QQQ,707.44,707.92,706.08,707.74,0
2026-06-26 06:00:00,TQQQ,72.11,72.32,71.73,72.25,0
2026-06-26 06:00:00,VIX,20.200001,20.379999,20.16,20.16,0
2026-06-26 06:15:00,QQQ,707.6725,708.0,706.74,707.5,0
2026-06-26 06:15:00,TQQQ,72.24,72.35,71.94,72.15,0
2026-06-26 06:15:00,VIX,20.17,20.280001,20.139999,20.190001,0
2026-06-26 06:30:00,QQQ,707.4199,707.71,706.64,706.96,0
2026-06-26 06:30:00,TQQQ,72.15,72.25,71.91,72.01,0
2026-06-26 06:30:00,VIX,20.190001,20.24,20.15,20.23,0
2026-06-26 06:45:00,QQQ,706.8666,707.42,706.7,707.07,0
2026-06-26 06:45:00,TQQQ,72.01,72.15,71.93,72.05,0
2026-06-26 06:45:00,VIX,20.219999,20.25,20.17,20.200001,0
2026-06-26 07:00:00,QQQ,707.14,716.38,706.9606,708.11,0
2026-06-26 07:00:00,TQQQ,72.08,72.55,72.02,72.39,0
2026-06-26 07:00:00,VIX,20.190001,20.190001,19.950001,20.0,0
2026-06-26 07:15:00,QQQ,708.155,708.155,707.1,707.405,0
2026-06-26 07:15:00,TQQQ,72.36,72.36,72.04,72.16,0
2026-06-26 07:15:00,VIX,20.0,20.09,20.0,20.059999,0
2026-06-26 07:30:00,QQQ,707.38,708.07,707.1811,707.22,0
2026-06-26 07:30:00,TQQQ,72.1494,72.35,72.07,72.1001,0
2026-06-26 07:30:00,VIX,20.059999,20.1,20.01,20.08,0
2026-06-26 07:45:00,QQQ,707.27,707.61,705.85,706.965,0
2026-06-26 07:45:00,TQQQ,72.1,72.2001,71.66,72.0,0
2026-06-26 07:45:00,VIX,20.09,20.27,20.059999,20.139999,0
2026-06-26 08:00:00,QQQ,706.959,715.843,706.6417,708.565,0
2026-06-26 08:00:00,TQQQ,72.0,72.6497,71.91,72.53,0
2026-06-26 08:00:00,VIX,20.139999,20.17,19.799999,19.809999,0
2026-06-26 08:15:00,QQQ,708.56,709.31,707.43,707.91,0
2026-06-26 08:15:00,TQQQ,72.5198,72.74,72.17,72.34,0
2026-06-26 08:15:00,VIX,19.84,19.98,19.76,19.9,0
2026-06-26 08:30:00,QQQ,707.89,708.42,706.12,706.22,0
2026-06-26 08:30:00,TQQQ,72.33,72.4,71.7687,71.7908,0
2026-06-26 08:30:00,VIX,19.9,20.09,19.870001,20.08,0
2026-06-26 08:45:00,QQQ,706.265,706.74,705.68,706.075,0
2026-06-26 08:45:00,TQQQ,71.8,71.95,71.61,71.72,0
2026-06-26 08:45:00,VIX,20.09,20.200001,20.09,20.139999,0
2026-06-26 09:00:00,QQQ,706.12,706.2277,704.5,705.26,0
2026-06-26 09:00:00,TQQQ,71.7598,71.76,71.24,71.46,0
2026-06-26 09:00:00,VIX,20.139999,20.32,20.139999,20.280001,0
2026-06-26 09:15:00,QQQ,705.2483,707.21,703.6,707.21,0
2026-06-26 09:15:00,TQQQ,71.46,72.1,70.98,72.08,0
2026-06-26 09:15:00,VIX,20.280001,20.5,20.200001,20.24,0
2026-06-26 09:30:00,QQQ,707.090027,707.380005,702.809998,706.710022,4970628
2026-06-26 09:30:00,TQQQ,72.065002,72.129997,70.720001,71.9077,14909651
2026-06-26 09:30:00,VIX,20.34,20.719999,20.08,20.09,0
2026-06-26 09:45:00,QQQ,706.72998,709.650024,704.200012,709.119995,2121960
2026-06-26 09:45:00,TQQQ,71.913597,72.839897,71.139999,72.720001,5445649
2026-06-26 09:45:00,VIX,20.1,20.370001,19.639999,19.77,0
2026-06-26 10:00:00,QQQ,709.140015,712.940002,708.619995,712.590027,2339503
2026-06-26 10:00:00,TQQQ,72.684998,73.879997,72.550003,73.769997,4976330
2026-06-26 10:00:00,VIX,19.76,19.76,19.139999,19.190001,0
2026-06-26 10:15:00,QQQ,712.549988,714.330017,710.960022,712.71991,2119740
2026-06-26 10:15:00,TQQQ,73.75,74.309998,73.25,73.790001,3120204
2026-06-26 10:15:00,VIX,19.15,19.25,19.0,19.209999,0
2026-06-26 10:30:00,QQQ,712.690002,713.25,709.369995,710.20459,1523515
2026-06-26 10:30:00,TQQQ,73.809998,73.980003,72.75,73.019997,3507231
