ts_et,symbol,open,high,low,close,volume
2026-06-19 03:15:00,VIX,17.040001,17.040001,16.98,16.99,0
2026-06-19 03:30:00,VIX,16.959999,16.959999,16.9,16.940001,0
2026-06-19 03:45:00,VIX,16.940001,16.959999,16.889999,16.889999,0
2026-06-19 04:00:00,VIX,16.889999,16.92,16.860001,16.889999,0
2026-06-19 04:15:00,VIX,16.889999,16.889999,16.85,16.860001,0
2026-06-19 04:30:00,VIX,16.860001,16.9,16.84,16.84,0
2026-06-19 04:45:00,VIX,16.85,16.860001,16.82,16.85,0
2026-06-19 05:00:00,VIX,16.85,16.889999,16.82,16.879999,0
2026-06-19 05:15:00,VIX,16.879999,16.92,16.860001,16.9,0
2026-06-19 05:30:00,VIX,16.91,16.91,16.85,16.860001,0
2026-06-19 05:45:00,VIX,16.870001,16.91,16.860001,16.9,0
2026-06-19 06:00:00,VIX,16.9,16.950001,16.889999,16.940001,0
2026-06-19 06:15:00,VIX,16.940001,17.129999,16.940001,17.120001,0
2026-06-19 06:30:00,VIX,17.120001,17.27,17.120001,17.219999,0
2026-06-19 06:45:00,VIX,17.219999,17.23,17.139999,17.18,0
2026-06-19 07:00:00,VIX,17.17,17.23,17.15,17.17,0
2026-06-19 07:15:00,VIX,17.209999,17.209999,17.120001,17.18,0
2026-06-19 07:30:00,VIX,17.18,17.190001,17.09,17.1,0
2026-06-19 07:45:00,VIX,17.1,17.16,17.09,17.129999,0
2026-06-19 08:00:00,VIX,17.120001,17.139999,17.110001,17.129999,0
2026-06-19 08:15:00,VIX,17.129999,17.16,17.129999,17.16,0
2026-06-19 08:30:00,VIX,17.16,17.27,17.16,17.209999,0
2026-06-19 08:45:00,VIX,17.209999,17.23,16.809999,16.85,0
2026-06-19 09:00:00,VIX,16.85,16.889999,16.83,16.860001,0
2026-06-19 09:15:00,VIX,16.860001,16.91,16.84,16.879999,0
2026-06-19 09:30:00,VIX,16.870001,16.889999,16.83,16.860001,0
2026-06-19 09:45:00,VIX,16.870001,16.870001,16.82,16.83,0
2026-06-19 10:00:00,VIX,16.83,16.91,16.83,16.860001,0
2026-06-19 10:15:00,VIX,16.860001,16.889999,16.83,16.84,0
2026-06-19 10:30:00,VIX,16.84,16.860001,16.790001,16.790001,0
2026-06-19 10:45:00,VIX,16.790001,16.799999,16.76,16.780001,0
2026-06-19 11:00:00,VIX,16.780001,16.780001,16.719999,16.73,0
2026-06-19 11:15:00,VIX,16.74,16.790001,16.74,16.780001,0
2026-06-19 11:30:00,VIX,16.780001,16.780001,16.780001,16.780001,0
