ts_et,symbol,open,high,low,close,volume
2026-06-09 03:15:00,VIX,18.190001,18.32,18.16,18.280001,0
2026-06-09 03:30:00,VIX,18.280001,18.299999,18.23,18.23,0
2026-06-09 03:45:00,VIX,18.219999,18.309999,18.17,18.290001,0
2026-06-09 04:00:00,QQQ,719.47,721.851,716.07,721.3196,0
2026-06-09 04:00:00,TQQQ,77.3896,78.12,76.27,77.96,0
2026-06-09 04:00:00,VIX,18.280001,18.35,18.110001,18.110001,0
2026-06-09 04:15:00,QQQ,721.3019,721.5,720.68,721.24,0
2026-06-09 04:15:00,TQQQ,77.97,78.01,77.74,77.94,0
2026-06-09 04:15:00,VIX,18.110001,18.18,18.09,18.1,0
2026-06-09 04:30:00,QQQ,721.24,721.778,720.84,721.6,0
2026-06-09 04:30:00,TQQQ,77.9396,78.1,77.81,78.06,0
2026-06-09 04:30:00,VIX,18.110001,18.190001,18.09,18.09,0
2026-06-09 04:45:00,QQQ,721.6074,721.82,720.68,720.745,0
2026-06-09 04:45:00,TQQQ,78.05,78.12,77.74,77.77,0
2026-06-09 04:45:00,VIX,18.09,18.190001,18.07,18.18,0
2026-06-09 05:00:00,QQQ,720.77,721.43,720.62,721.3882,0
2026-06-09 05:00:00,TQQQ,77.77,77.99,77.73,77.9688,0
2026-06-09 05:00:00,VIX,18.18,18.190001,18.059999,18.07,0
2026-06-09 05:15:00,QQQ,721.36,722.0,721.249,721.84,0
2026-06-09 05:15:00,TQQQ,77.97,78.15,77.9299,78.1199,0
2026-06-09 05:15:00,VIX,18.07,18.08,18.02,18.02,0
2026-06-09 05:30:00,QQQ,721.8,721.8,721.1574,721.63,0
2026-06-09 05:30:00,TQQQ,78.12,78.12,77.91,78.06,0
2026-06-09 05:30:00,VIX,18.02,18.09,18.02,18.030001,0
2026-06-09 05:45:00,QQQ,721.63,722.07,721.61,721.68,0
2026-06-09 05:45:00,TQQQ,78.06,78.19,78.06,78.07,0
2026-06-09 05:45:00,VIX,18.040001,18.040001,18.0,18.02,0
2026-06-09 06:00:00,QQQ,721.69,722.11,720.22,721.59,0
2026-06-09 06:00:00,TQQQ,78.07,78.21,77.6,78.06,0
2026-06-09 06:00:00,VIX,18.030001,18.25,17.99,18.1,0
2026-06-09 06:15:00,QQQ,721.61,721.65,721.0,721.5,0
2026-06-09 06:15:00,TQQQ,78.03,78.06,77.86,78.02,0
2026-06-09 06:15:00,VIX,18.08,18.15,18.059999,18.059999,0
2026-06-09 06:30:00,QQQ,721.5,721.5587,720.94,721.1015,0
2026-06-09 06:30:00,TQQQ,78.02,78.0486,77.82,77.9,0
2026-06-09 06:30:00,VIX,18.07,18.129999,18.059999,18.110001,0
2026-06-09 06:45:00,QQQ,721.08,722.13,721.05,721.81,0
2026-06-09 06:45:00,TQQQ,77.87,78.2,77.86,78.09,0
2026-06-09 06:45:00,VIX,18.110001,18.120001,17.969999,18.01,0
2026-06-09 07:00:00,QQQ,721.775,722.24,716.07,722.08,0
2026-06-09 07:00:00,TQQQ,78.09,78.24,78.06,78.19,0
2026-06-09 07:00:00,VIX,18.01,18.040001,17.959999,18.030001,0
2026-06-09 07:15:00,QQQ,722.11,722.18,721.4791,721.885,0
2026-06-09 07:15:00,TQQQ,78.2,78.22,77.9987,78.1218,0
2026-06-09 07:15:00,VIX,18.02,18.09,18.02,18.07,0
2026-06-09 07:30:00,QQQ,721.86,722.79,721.75,722.56,0
2026-06-09 07:30:00,TQQQ,78.13,78.4197,78.09,78.34,0
2026-06-09 07:30:00,VIX,18.07,18.07,17.959999,17.969999,0
2026-06-09 07:45:00,QQQ,722.6,722.71,721.61,721.6987,0
2026-06-09 07:45:00,TQQQ,78.3598,78.39,78.0598,78.06,0
2026-06-09 07:45:00,VIX,17.99,18.1,17.969999,18.09,0
2026-06-09 08:00:00,QQQ,721.64,722.12,715.533,721.5,0
2026-06-09 08:00:00,TQQQ,78.06,78.21,78.01,78.02,0
2026-06-09 08:00:00,VIX,18.1,18.17,18.059999,18.17,0
2026-06-09 08:15:00,QQQ,721.579,721.65,720.96,721.475,0
2026-06-09 08:15:00,TQQQ,78.02,78.06,77.84,77.97,0
2026-06-09 08:15:00,VIX,18.17,18.17,18.110001,18.139999,0
2026-06-09 08:30:00,QQQ,721.365,722.825,721.365,721.97,0
2026-06-09 08:30:00,TQQQ,77.98,78.4202,77.9606,78.14,0
2026-06-09 08:30:00,VIX,18.139999,18.139999,17.92,18.059999,0
2026-06-09 08:45:00,QQQ,722.0,723.01,716.07,722.92,0
2026-06-09 08:45:00,TQQQ,78.16,78.49,77.9799,78.4899,0
2026-06-09 08:45:00,VIX,18.059999,18.120001,18.0,18.059999,0
2026-06-09 09:00:00,QQQ,722.97,723.25,722.3,722.4,0
2026-06-09 09:00:00,TQQQ,78.48,78.57,78.28,78.3,0
2026-06-09 09:00:00,VIX,17.950001,18.030001,17.93,18.0,0
2026-06-09 09:15:00,QQQ,722.451,723.05,721.94,722.99,0
2026-06-09 09:15:00,TQQQ,78.32,78.5,78.16,78.49,0
2026-06-09 09:15:00,VIX,18.0,18.07,18.0,18.059999,0
2026-06-09 09:30:00,QQQ,722.969971,723.789978,720.5,723.700073,4457402
2026-06-09 09:30:00,TQQQ,78.480003,78.749496,77.690002,78.723,11112250
2026-06-09 09:30:00,VIX,17.83,17.93,17.610001,17.66,0
2026-06-09 09:45:00,QQQ,723.72998,725.659973,721.330017,721.505005,2417205
2026-06-09 09:45:00,TQQQ,78.722099,79.340698,77.959999,78.014999,5063905
2026-06-09 09:45:00,VIX,17.629999,17.799999,17.52,17.77,0
2026-06-09 10:00:00,QQQ,721.469971,722.400024,716.940002,717.109985,2792592
2026-06-09 10:00:00,TQQQ,78.010002,78.308701,76.550003,76.595001,5125657
2026-06-09 10:00:00,VIX,17.77,18.219999,17.66,18.17,0
2026-06-09 10:15:00,QQQ,717.02002,717.919983,714.01001,715.950012,3722189
2026-06-09 10:15:00,TQQQ,76.589897,76.879997,75.629997,76.254997,6356909
2026-06-09 10:15:00,VIX,18.219999,18.74,18.129999,18.389999,0
2026-06-09 10:30:00,QQQ,715.929993,716.969971,711.76001,712.125,2246879
2026-06-09 10:30:00,TQQQ,76.25,76.57,74.906403,75.010101,4856276
2026-06-09 10:30:00,VIX,18.33,18.969999,18.25,18.969999,0
2026-06-09 10:45:00,QQQ,712.179993,712.75,707.159973,710.940125,4249718
2026-06-09 10:45:00,TQQQ,75.040001,75.220001,73.440002,74.644997,7160526
2026-06-09 10:45:00,VIX,18.959999,20.01,18.959999,18.99,0
2026-06-09 11:00:00,QQQ,710.98999,712.429993,708.619995,711.039978,2042569
2026-06-09 11:00:00,TQQQ,74.660004,75.120003,73.890099,74.669998,3385901
2026-06-09 11:00:00,VIX,18.91,19.299999,18.83,19.0,0
2026-06-09 11:15:00,QQQ,711.029907,711.299377,701.5,701.72998,3205286
2026-06-09 11:15:00,TQQQ,74.660004,74.75,71.599998,71.690002,5050937
2026-06-09 11:15:00,VIX,19.040001,20.59,19.030001,20.59,0
2026-06-09 11:30:00,QQQ,701.76001,703.789978,700.609985,702.799988,4769073
2026-06-09 11:30:00,TQQQ,71.695,72.345001,71.32,72.050003,6294054
2026-06-09 11:30:00,VIX,20.540001,20.67,19.870001,20.08,0
2026-06-09 11:45:00,QQQ,702.809998,704.405029,697.400024,697.710022,3484884
2026-06-09 11:45:00,TQQQ,72.0289,72.540001,70.309998,70.410004,5153318
2026-06-09 11:45:00,VIX,20.059999,20.92,19.959999,20.879999,0
2026-06-09 12:00:00,QQQ,697.75,699.929993,694.770081,695.924988,4075687
2026-06-09 12:00:00,TQQQ,70.43,71.114998,69.459999,69.839996,6543128
2026-06-09 12:00:00,VIX,20.93,21.48,20.58,21.33,0
2026-06-09 12:15:00,QQQ,695.880005,696.02002,690.640015,693.575012,4932913
2026-06-09 12:15:00,TQQQ,69.830002,69.870003,68.150002,69.105598,6827228
2026-06-09 12:15:00,VIX,21.33,22.440001,21.33,21.780001,0
2026-06-09 12:30:00,QQQ,693.5,694.71991,686.369995,689.950012,6082999
2026-06-09 12:30:00,TQQQ,69.07,69.449997,66.790001,67.957397,6349281
2026-06-09 12:30:00,VIX,21.780001,23.34,21.559999,22.98,0
2026-06-09 12:45:00,QQQ,689.890015,692.659973,687.607483,692.565002,4267457
2026-06-09 12:45:00,TQQQ,67.910004,68.800003,67.18,68.739998,5156174
2026-06-09 12:45:00,VIX,22.879999,23.24,22.25,22.280001,0
2026-06-09 13:00:00,QQQ,692.549988,697.22998,692.219971,696.669983,3855730
2026-06-09 13:00:00,TQQQ,68.75,70.25,68.660004,70.080002,5800244
2026-06-09 13:00:00,VIX,22.200001,22.200001,21.52,21.690001,0
2026-06-09 13:15:00,QQQ,696.64502,700.0,695.609985,698.955017,3481176
2026-06-09 13:15:00,TQQQ,70.07,71.139999,69.730003,70.809998,5132801
2026-06-09 13:15:00,VIX,21.620001,21.73,20.91,20.93,0
2026-06-09 13:30:00,QQQ,698.929993,703.359985,698.039978,701.909912,2591329
2026-06-09 13:30:00,TQQQ,70.794998,72.199997,70.529999,71.751099,3699397
2026-06-09 13:30:00,VIX,20.93,21.049999,20.200001,20.35,0
2026-06-09 13:45:00,QQQ,701.916382,702.349976,698.22998,700.97998,2485754
2026-06-09 13:45:00,TQQQ,71.764999,71.899902,70.580002,71.464302,3685610
2026-06-09 13:45:00,VIX,20.370001,20.780001,20.26,20.440001,0
