ts_et,symbol,open,high,low,close,volume
2026-06-18 03:15:00,VIX,17.23,17.25,17.1,17.110001,0
2026-06-18 03:30:00,VIX,17.110001,17.17,17.110001,17.129999,0
2026-06-18 03:45:00,VIX,17.120001,17.139999,17.059999,17.08,0
2026-06-18 04:00:00,QQQ,733.51,734.91,722.51,734.49,0
2026-06-18 04:00:00,TQQQ,80.99,81.409,79.73,81.2621,0
2026-06-18 04:00:00,VIX,17.08,17.08,16.889999,16.940001,0
2026-06-18 04:15:00,QQQ,734.64,734.64,733.13,733.33,0
2026-06-18 04:15:00,TQQQ,81.281,81.3023,80.83,80.879,0
2026-06-18 04:15:00,VIX,16.93,17.08,16.93,17.08,0
2026-06-18 04:30:00,QQQ,733.4,734.25,733.12,733.88,0
2026-06-18 04:30:00,TQQQ,80.87,81.18,80.821,81.0595,0
2026-06-18 04:30:00,VIX,17.08,17.09,17.0,17.030001,0
2026-06-18 04:45:00,QQQ,733.83,733.97,732.36,732.54,0
2026-06-18 04:45:00,TQQQ,81.05,81.09,80.58,80.65,0
2026-06-18 04:45:00,VIX,17.030001,17.190001,17.030001,17.190001,0
2026-06-18 05:00:00,QQQ,732.6,733.44,732.39,733.36,0
2026-06-18 05:00:00,TQQQ,80.65,80.93,80.57,80.8766,0
2026-06-18 05:00:00,VIX,17.190001,17.209999,17.120001,17.15,0
2026-06-18 05:15:00,QQQ,733.44,733.82,733.25,733.5015,0
2026-06-18 05:15:00,TQQQ,80.91,81.0495,80.86,80.93,0
2026-06-18 05:15:00,VIX,17.15,17.15,17.059999,17.09,0
2026-06-18 05:30:00,QQQ,733.49,734.2,733.315,734.0865,0
2026-06-18 05:30:00,TQQQ,80.95,81.16,80.88,81.1295,0
2026-06-18 05:30:00,VIX,17.09,17.139999,17.049999,17.059999,0
2026-06-18 05:45:00,QQQ,734.11,734.88,734.11,734.76,0
2026-06-18 05:45:00,TQQQ,81.139,81.39,81.139,81.36,0
2026-06-18 05:45:00,VIX,17.059999,17.059999,17.01,17.01,0
2026-06-18 06:00:00,QQQ,734.73,734.82,734.1285,734.6,0
2026-06-18 06:00:00,TQQQ,81.36,81.36,81.14,81.28,0
2026-06-18 06:00:00,VIX,17.01,17.09,17.01,17.030001,0
2026-06-18 06:15:00,QQQ,734.59,734.88,734.25,734.3559,0
2026-06-18 06:15:00,TQQQ,81.29,81.38,81.2,81.22,0
2026-06-18 06:15:00,VIX,17.030001,17.07,17.0,17.059999,0
2026-06-18 06:30:00,QQQ,734.3841,734.7,733.28,733.28,0
2026-06-18 06:30:00,TQQQ,81.25,81.32,80.86,80.868,0
2026-06-18 06:30:00,VIX,17.059999,17.17,17.030001,17.17,0
2026-06-18 06:45:00,QQQ,733.25,733.61,733.18,733.3822,0
2026-06-18 06:45:00,TQQQ,80.87,80.97,80.82,80.9,0
2026-06-18 06:45:00,VIX,17.18,17.209999,17.16,17.200001,0
2026-06-18 07:00:00,QQQ,733.38,733.95,722.51,732.7403,0
2026-06-18 07:00:00,TQQQ,80.91,81.08,77.54,80.701,0
2026-06-18 07:00:00,VIX,17.129999,17.41,17.120001,17.33,0
2026-06-18 07:15:00,QQQ,732.8,732.9,731.87,732.71,0
2026-06-18 07:15:00,TQQQ,80.72,80.7499,80.41,80.68,0
2026-06-18 07:15:00,VIX,17.32,17.549999,17.32,17.389999,0
2026-06-18 07:30:00,QQQ,732.68,733.0435,731.6,732.435,0
2026-06-18 07:30:00,TQQQ,80.6705,80.79,80.35,80.6,0
2026-06-18 07:30:00,VIX,17.389999,17.6,17.35,17.52,0
2026-06-18 07:45:00,QQQ,732.4501,733.18,732.28,733.17,0
2026-06-18 07:45:00,TQQQ,80.6,80.8387,80.54,80.8387,0
2026-06-18 07:45:00,VIX,17.52,17.52,17.42,17.43,0
2026-06-18 08:00:00,QQQ,733.17,733.502,721.969,733.36,0
2026-06-18 08:00:00,TQQQ,80.83,80.94,80.64,80.9,0
2026-06-18 08:00:00,VIX,17.43,17.440001,17.35,17.360001,0
2026-06-18 08:15:00,QQQ,733.43,734.33,731.91,734.2,0
2026-06-18 08:15:00,TQQQ,80.8998,81.2087,80.8098,81.17,0
2026-06-18 08:15:00,VIX,17.360001,17.379999,17.15,17.16,0
2026-06-18 08:30:00,QQQ,734.16,734.73,693.73,734.3606,0
2026-06-18 08:30:00,TQQQ,81.15,81.34,81.09,81.2299,0
2026-06-18 08:30:00,VIX,17.110001,17.190001,17.110001,17.129999,0
2026-06-18 08:45:00,QQQ,734.41,735.795,722.51,735.21,0
2026-06-18 08:45:00,TQQQ,81.2387,81.67,81.22,81.52,0
2026-06-18 08:45:00,VIX,17.139999,17.15,16.969999,17.0,0
2026-06-18 09:00:00,QQQ,735.2189,742.755,734.13,735.27,0
2026-06-18 09:00:00,TQQQ,81.49,81.5706,81.1587,81.52,0
2026-06-18 09:00:00,VIX,17.02,17.190001,17.01,17.01,0
2026-06-18 09:15:00,QQQ,735.32,737.6,735.14,737.24,0
2026-06-18 09:15:00,TQQQ,81.53,82.25,81.51,82.19,0
2026-06-18 09:15:00,VIX,17.0,17.0,16.959999,16.98,0
2026-06-18 09:30:00,QQQ,737.099976,737.640015,732.530029,732.724976,6027291
2026-06-18 09:30:00,TQQQ,82.089996,82.279999,80.629997,80.700203,12835127
2026-06-18 09:30:00,VIX,16.67,17.440001,16.67,17.280001,0
2026-06-18 09:45:00,QQQ,732.690002,735.98999,732.690002,734.205017,2210653
2026-06-18 09:45:00,TQQQ,80.699997,81.7491,80.691803,81.199997,4104030
2026-06-18 09:45:00,VIX,17.290001,17.33,16.93,17.280001,0
2026-06-18 10:00:00,QQQ,734.390015,737.234985,733.869995,735.640015,1745643
2026-06-18 10:00:00,TQQQ,81.220001,82.150002,81.059998,81.647697,3747091
2026-06-18 10:00:00,VIX,17.190001,17.34,17.110001,17.33,0
2026-06-18 10:15:00,QQQ,735.630005,738.419617,735.099976,735.52002,1855097
2026-06-18 10:15:00,TQQQ,81.635002,82.519997,81.459999,81.599998,3913561
2026-06-18 10:15:00,VIX,17.34,17.42,16.969999,17.25,0
2026-06-18 10:30:00,QQQ,735.48999,737.619995,734.200012,736.780029,1537534
2026-06-18 10:30:00,TQQQ,81.599998,82.275002,81.175003,81.989998,3109769
2026-06-18 10:30:00,VIX,17.25,17.379999,17.030001,17.129999,0
2026-06-18 10:45:00,QQQ,736.710022,738.799988,736.679993,737.919983,1597645
2026-06-18 10:45:00,TQQQ,81.989998,82.650002,81.974998,82.360001,2439085
2026-06-18 10:45:00,VIX,17.129999,17.129999,16.92,16.950001,0
2026-06-18 11:00:00,QQQ,737.900024,739.140015,737.03009,738.039978,1311827
2026-06-18 11:00:00,TQQQ,82.370003,82.760002,82.080002,82.429901,1864589
2026-06-18 11:00:00,VIX,16.969999,17.120001,16.92,17.01,0
2026-06-18 11:15:00,QQQ,738.059998,738.460022,736.650024,736.979919,917343
2026-06-18 11:15:00,TQQQ,82.415001,82.547997,81.959999,82.065002,1616689
2026-06-18 11:15:00,VIX,17.049999,17.15,17.0,17.139999,0
2026-06-18 11:30:00,QQQ,736.97998,737.719971,734.98999,735.887878,5039868
2026-06-18 11:30:00,TQQQ,82.065002,82.305,81.43,81.710098,2250269
2026-06-18 11:30:00,VIX,17.120001,17.25,17.030001,17.139999,0
2026-06-18 11:45:00,QQQ,735.820007,738.549988,734.950012,738.299988,920188
2026-06-18 11:45:00,TQQQ,81.709999,82.559998,81.419998,82.499901,2661282
2026-06-18 11:45:00,VIX,17.16,17.219999,16.9,16.93,0
2026-06-18 12:00:00,QQQ,738.280029,739.02002,737.97998,738.47998,908658
2026-06-18 12:00:00,TQQQ,82.489998,82.720001,82.400002,82.565002,1387324
2026-06-18 12:00:00,VIX,16.93,17.01,16.9,16.959999,0
2026-06-18 12:15:00,QQQ,738.549988,739.46991,738.0,739.26001,874796
2026-06-18 12:15:00,TQQQ,82.580002,82.859901,82.400002,82.794998,1281882
2026-06-18 12:15:00,VIX,16.959999,16.969999,16.809999,16.809999,0
2026-06-18 12:30:00,QQQ,739.280029,739.849976,738.799988,739.48407,742255
2026-06-18 12:30:00,TQQQ,82.794998,82.989998,82.650002,82.875,859769
2026-06-18 12:30:00,VIX,16.799999,16.83,16.639999,16.66,0
2026-06-18 12:45:00,QQQ,739.47998,739.601013,738.539978,739.335022,741552
2026-06-18 12:45:00,TQQQ,82.871101,82.915001,82.57,82.800003,859151
2026-06-18 12:45:00,VIX,16.66,16.780001,16.639999,16.780001,0
2026-06-18 13:00:00,QQQ,739.349976,740.23999,738.669983,740.012512,844046
2026-06-18 13:00:00,TQQQ,82.82,83.110001,82.605003,83.035004,1320909
2026-06-18 13:00:00,VIX,16.75,16.77,16.58,16.610001,0
2026-06-18 13:15:00,QQQ,740.0,740.548889,739.590027,739.999512,895669
2026-06-18 13:15:00,TQQQ,83.040001,83.220001,82.900002,83.029999,1166668
2026-06-18 13:15:00,VIX,16.620001,16.709999,16.57,16.700001,0
2026-06-18 13:30:00,QQQ,739.98999,740.619995,739.969971,740.320007,406204
2026-06-18 13:30:00,TQQQ,83.029999,83.239998,83.019997,83.160004,682452
2026-06-18 13:30:00,VIX,16.690001,16.719999,16.639999,16.67,0
2026-06-18 13:45:00,QQQ,740.330017,740.580017,739.820007,739.914978,1071364
2026-06-18 13:45:00,TQQQ,83.153,83.220001,82.980003,83.014702,685905
2026-06-18 13:45:00,VIX,16.67,16.74,16.66,16.74,0
2026-06-18 14:00:00,QQQ,739.960022,740.219971,739.570007,739.710022,713823
2026-06-18 14:00:00,TQQQ,83.048103,83.099998,82.900002,82.955002,717415
2026-06-18 14:00:00,VIX,16.75,16.790001,16.719999,16.74,0
2026-06-18 14:15:00,QQQ,739.739075,739.98999,739.303711,739.590027,563172
2026-06-18 14:15:00,TQQQ,82.945,83.0289,82.809998,82.910004,766728
2026-06-18 14:15:00,VIX,16.75,16.790001,16.709999,16.76,0
2026-06-18 14:30:00,QQQ,739.599976,739.609985,738.911011,739.13501,761174
2026-06-18 14:30:00,TQQQ,82.904999,82.910004,82.690002,82.75,629820
2026-06-18 14:30:00,VIX,16.77,16.799999,16.76,16.799999,0
2026-06-18 14:45:00,QQQ,739.159912,740.140015,739.059998,739.474976,776236
2026-06-18 14:45:00,TQQQ,82.75,83.074997,82.739998,82.8601,1029825
2026-06-18 14:45:00,VIX,16.790001,16.790001,16.709999,16.719999,0
2026-06-18 15:00:00,QQQ,739.47998,739.73999,738.429993,738.630005,1413648
2026-06-18 15:00:00,TQQQ,82.870003,82.949997,82.525002,82.595001,974138
2026-06-18 15:00:00,VIX,16.73,17.0,16.73,16.92,0
2026-06-18 15:15:00,QQQ,738.570007,739.690002,738.47998,739.47998,1439186
2026-06-18 15:15:00,TQQQ,82.589996,82.949898,82.550003,82.878998,960129
2026-06-18 15:15:00,VIX,16.92,16.940001,16.790001,16.799999,0
2026-06-18 15:30:00,QQQ,739.440002,740.940002,738.75,740.89502,1491329
2026-06-18 15:30:00,TQQQ,82.870003,83.339996,82.644997,83.32,1791299
2026-06-18 15:30:00,VIX,16.809999,16.860001,16.5,16.5,0
2026-06-18 15:45:00,QQQ,740.890015,741.789978,739.690002,739.690002,6118211
2026-06-18 15:45:00,TQQQ,83.32,83.599899,82.940002,82.940002,5010202
2026-06-18 15:45:00,VIX,16.5,16.530001,16.35,16.450001,0
2026-06-18 16:00:00,QQQ,739.67,744.3665,739.35,740.16,0
2026-06-18 16:00:00,TQQQ,82.87,83.15,82.83,83.06,0
2026-06-18 16:00:00,VIX,16.58,16.6,16.4,16.4,0
2026-06-18 16:15:00,QQQ,740.205,740.79,739.8991,740.51,0
2026-06-18 16:15:00,TQQQ,83.0698,83.3,83.0,83.183,0
2026-06-18 16:30:00,QQQ,740.55,740.92,740.1136,740.22,0
2026-06-18 16:30:00,TQQQ,83.2,83.33,83.05,83.1091,0
2026-06-18 16:45:00,QQQ,740.22,740.62,739.9501,740.28,0
2026-06-18 16:45:00,TQQQ,83.1,83.15,83.0,83.15,0
2026-06-18 17:00:00,QQQ,740.33,740.9,740.17,740.825,0
2026-06-18 17:00:00,TQQQ,83.09,83.33,83.09,83.2999,0
2026-06-18 17:15:00,QQQ,740.825,741.18,740.62,741.1006,0
2026-06-18 17:15:00,TQQQ,83.28,83.38,83.231,83.36,0
2026-06-18 17:30:00,QQQ,741.1487,741.31,741.12,741.18,0
2026-06-18 17:30:00,TQQQ,83.37,83.42,83.32,83.4,0
2026-06-18 17:45:00,QQQ,741.18,741.3,740.62,741.155,0
2026-06-18 17:45:00,TQQQ,83.4,83.42,83.34,83.38,0
2026-06-18 18:00:00,QQQ,741.06,741.5,740.21,740.5,0
2026-06-18 18:00:00,TQQQ,83.35,83.5,83.05,83.16,0
2026-06-18 18:15:00,QQQ,740.48,740.5,739.35,739.6357,0
2026-06-18 18:15:00,TQQQ,83.1503,83.1503,82.77,82.8503,0
2026-06-18 18:30:00,QQQ,739.53,739.53,738.82,739.035,0
2026-06-18 18:30:00,TQQQ,82.87,82.87,82.63,82.6612,0
2026-06-18 18:45:00,QQQ,739.1467,739.5,738.81,739.075,0
2026-06-18 18:45:00,TQQQ,82.72,82.85,82.62,82.7013,0
2026-06-18 19:00:00,QQQ,739.1381,739.73,739.0,739.285,0
2026-06-18 19:00:00,TQQQ,82.71,82.92,82.68,82.7668,0
2026-06-18 19:15:00,QQQ,739.255,739.87,739.23,739.5692,0
2026-06-18 19:15:00,TQQQ,82.7517,82.96,82.75,82.8653,0
2026-06-18 19:30:00,QQQ,739.52,739.87,739.33,739.5753,0
2026-06-18 19:30:00,TQQQ,82.8757,82.97,82.79,82.88,0
2026-06-18 19:45:00,QQQ,739.6192,740.0,739.54,739.78,0
2026-06-18 19:45:00,TQQQ,82.87,83.02,82.86,82.94,0
