ts_et,symbol,open,high,low,close,volume
2026-07-13 03:15:00,VIX,16.32,16.4,16.32,16.389999,0
2026-07-13 03:30:00,VIX,16.389999,16.469999,16.389999,16.41,0
2026-07-13 03:45:00,VIX,16.4,16.440001,16.389999,16.43,0
2026-07-13 04:00:00,QQQ,715.35,717.64,713.96,717.56,0
2026-07-13 04:00:00,TQQQ,74.11,74.51,73.33,74.51,0
2026-07-13 04:00:00,VIX,16.43,16.43,16.27,16.290001,0
2026-07-13 04:15:00,QQQ,717.63,718.47,717.63,718.15,0
2026-07-13 04:15:00,TQQQ,74.501,74.77,74.501,74.66,0
2026-07-13 04:15:00,VIX,16.280001,16.280001,16.25,16.280001,0
2026-07-13 04:30:00,QQQ,718.15,718.3074,717.61,718.2,0
2026-07-13 04:30:00,TQQQ,74.67,74.7309,74.49,74.69,0
2026-07-13 04:30:00,VIX,16.280001,16.32,16.27,16.290001,0
2026-07-13 04:45:00,QQQ,718.2,718.79,718.06,718.6,0
2026-07-13 04:45:00,TQQQ,74.69,74.87,74.6301,74.83,0
2026-07-13 04:45:00,VIX,16.280001,16.290001,16.24,16.26,0
2026-07-13 05:00:00,QQQ,718.5,718.6412,717.918,718.24,0
2026-07-13 05:00:00,TQQQ,74.83,74.85,74.6,74.72,0
2026-07-13 05:00:00,VIX,16.26,16.290001,16.219999,16.24,0
2026-07-13 05:15:00,QQQ,718.29,719.0885,718.22,718.9885,0
2026-07-13 05:15:00,TQQQ,74.73,74.96,74.7,74.93,0
2026-07-13 05:15:00,VIX,16.24,16.24,16.139999,16.139999,0
2026-07-13 05:30:00,QQQ,719.0185,719.35,718.83,719.237,0
2026-07-13 05:30:00,TQQQ,74.93,75.05,74.88,75.03,0
2026-07-13 05:30:00,VIX,16.139999,16.15,16.120001,16.129999,0
2026-07-13 05:45:00,QQQ,719.23,719.26,718.77,719.25,0
2026-07-13 05:45:00,TQQQ,75.02,75.03,74.87,75.01,0
2026-07-13 05:45:00,VIX,16.129999,16.17,16.129999,16.16,0
2026-07-13 06:00:00,QQQ,719.2504,719.345,718.43,718.6,0
2026-07-13 06:00:00,TQQQ,75.02,75.06,74.76,74.83,0
2026-07-13 06:00:00,VIX,16.16,16.26,16.16,16.26,0
2026-07-13 06:15:00,QQQ,718.61,719.0582,718.407,718.428,0
2026-07-13 06:15:00,TQQQ,74.81,74.96,74.76,74.78,0
2026-07-13 06:15:00,VIX,16.25,16.299999,16.23,16.299999,0
2026-07-13 06:30:00,QQQ,718.54,718.8485,718.35,718.4012,0
2026-07-13 06:30:00,TQQQ,74.7799,74.89,74.74,74.75,0
2026-07-13 06:30:00,VIX,16.299999,16.309999,16.290001,16.309999,0
2026-07-13 06:45:00,QQQ,718.4,719.01,718.35,718.7485,0
2026-07-13 06:45:00,TQQQ,74.75,74.945,74.74,74.87,0
2026-07-13 06:45:00,VIX,16.309999,16.309999,16.280001,16.299999,0
2026-07-13 07:00:00,QQQ,718.84,725.51,718.75,719.155,0
2026-07-13 07:00:00,TQQQ,74.89,77.03,74.8695,74.9987,0
2026-07-13 07:00:00,VIX,16.299999,16.309999,16.209999,16.309999,0
2026-07-13 07:15:00,QQQ,719.142,719.48,718.52,719.27,0
2026-07-13 07:15:00,TQQQ,74.99,75.09,74.78,75.04,0
2026-07-13 07:15:00,VIX,16.309999,16.360001,16.280001,16.290001,0
2026-07-13 07:30:00,QQQ,719.35,719.79,719.08,719.08,0
2026-07-13 07:30:00,TQQQ,75.04,75.17,74.9664,74.98,0
2026-07-13 07:30:00,VIX,16.290001,16.34,16.26,16.33,0
2026-07-13 07:45:00,QQQ,719.104,719.16,718.21,718.51,0
2026-07-13 07:45:00,TQQQ,74.99,74.99,74.7,74.7801,0
2026-07-13 07:45:00,VIX,16.33,16.41,16.33,16.389999,0
2026-07-13 08:00:00,QQQ,718.475,726.054,717.4,718.1602,0
2026-07-13 08:00:00,TQQQ,74.7899,74.9,74.42,74.68,0
2026-07-13 08:00:00,VIX,16.389999,16.459999,16.34,16.42,0
2026-07-13 08:15:00,QQQ,718.24,718.37,717.0848,717.17,0
2026-07-13 08:15:00,TQQQ,74.7,74.74,74.34,74.3501,0
2026-07-13 08:15:00,VIX,16.41,16.48,16.4,16.48,0
2026-07-13 08:30:00,QQQ,717.1696,719.06,716.48,717.2358,0
2026-07-13 08:30:00,TQQQ,74.355,74.42,74.14,74.4,0
2026-07-13 08:30:00,VIX,16.48,16.530001,16.469999,16.469999,0
2026-07-13 08:45:00,QQQ,717.296,725.51,717.1854,717.99,0
2026-07-13 08:45:00,TQQQ,74.399,74.65,74.38,74.61,0
2026-07-13 08:45:00,VIX,16.469999,16.469999,16.360001,16.360001,0
2026-07-13 09:00:00,QQQ,717.998,718.67,717.76,717.99,0
2026-07-13 09:00:00,TQQQ,74.61,74.8397,74.56,74.62,0
2026-07-13 09:00:00,VIX,16.360001,16.379999,16.32,16.370001,0
2026-07-13 09:15:00,QQQ,717.95,718.03,717.16,717.83,0
2026-07-13 09:15:00,TQQQ,74.61,74.62,74.3498,74.56,0
2026-07-13 09:15:00,VIX,16.370001,16.4,16.370001,16.389999,0
2026-07-13 09:30:00,QQQ,717.719971,718.429993,713.950012,715.02002,5011601
2026-07-13 09:30:00,TQQQ,74.540001,74.750298,73.339996,73.669998,11803503
2026-07-13 09:30:00,VIX,16.290001,16.34,16.15,16.209999,0
2026-07-13 09:45:00,QQQ,715.02002,716.049988,713.150024,715.77002,3010217
2026-07-13 09:45:00,TQQQ,73.68,74.0,73.080002,73.93,4383410
2026-07-13 09:45:00,VIX,16.200001,16.360001,16.059999,16.059999,0
2026-07-13 10:00:00,QQQ,715.849976,716.599976,714.188477,716.299988,1454288
2026-07-13 10:00:00,TQQQ,73.949997,74.169998,73.400002,74.084999,3295186
2026-07-13 10:00:00,VIX,16.059999,16.24,16.030001,16.1,0
2026-07-13 10:15:00,QQQ,716.27002,717.585022,712.559998,717.5,3090049
2026-07-13 10:15:00,TQQQ,74.089996,74.489899,72.889999,74.474998,5129613
2026-07-13 10:15:00,VIX,16.1,16.459999,16.09,16.26,0
2026-07-13 10:30:00,QQQ,717.609985,718.099976,715.650024,715.971985,977129
2026-07-13 10:30:00,TQQQ,74.489998,74.649902,73.879997,73.979897,2383751
2026-07-13 10:30:00,VIX,16.25,16.49,16.23,16.469999,0
2026-07-13 10:45:00,QQQ,715.94519,717.98999,715.140076,717.909973,932358
2026-07-13 10:45:00,TQQQ,73.989998,74.605003,73.709999,74.595001,1880431
2026-07-13 10:45:00,VIX,16.459999,16.51,16.23,16.23,0
