ts_et,symbol,open,high,low,close,volume
2026-06-11 03:15:00,VIX,21.25,21.25,20.950001,20.98,0
2026-06-11 03:30:00,VIX,20.92,20.93,20.84,20.870001,0
2026-06-11 03:45:00,VIX,20.870001,20.969999,20.870001,20.91,0
2026-06-11 04:00:00,QQQ,701.44,703.54,693.69,703.27,0
2026-06-11 04:00:00,TQQQ,71.54,72.16,69.27,72.07,0
2026-06-11 04:00:00,VIX,20.9,20.9,20.549999,20.6,0
2026-06-11 04:15:00,QQQ,703.2488,703.7,702.636,703.0696,0
2026-06-11 04:15:00,TQQQ,72.07,72.2,71.88,71.99,0
2026-06-11 04:15:00,VIX,20.58,20.690001,20.559999,20.690001,0
2026-06-11 04:30:00,QQQ,703.07,703.73,702.84,703.2482,0
2026-06-11 04:30:00,TQQQ,72.02,72.21,71.93,72.05,0
2026-06-11 04:30:00,VIX,20.68,20.68,20.57,20.6,0
2026-06-11 04:45:00,QQQ,703.25,703.32,702.65,703.2281,0
2026-06-11 04:45:00,TQQQ,72.06,72.1,71.8801,72.03,0
2026-06-11 04:45:00,VIX,20.6,20.620001,20.559999,20.57,0
2026-06-11 05:00:00,QQQ,703.2,703.4,702.22,702.4686,0
2026-06-11 05:00:00,TQQQ,72.04,72.12,71.76,71.83,0
2026-06-11 05:00:00,VIX,20.57,20.610001,20.530001,20.6,0
2026-06-11 05:15:00,QQQ,702.48,702.66,701.94,702.3,0
2026-06-11 05:15:00,TQQQ,71.8288,71.89,71.67,71.77,0
2026-06-11 05:15:00,VIX,20.6,20.66,20.58,20.639999,0
2026-06-11 05:30:00,QQQ,702.24,702.7,701.85,702.4913,0
2026-06-11 05:30:00,TQQQ,71.75,71.9,71.65,71.83,0
2026-06-11 05:30:00,VIX,20.65,20.66,20.610001,20.629999,0
2026-06-11 05:45:00,QQQ,702.47,703.01,702.33,702.3882,0
2026-06-11 05:45:00,TQQQ,71.8301,72.01,71.78,71.79,0
2026-06-11 05:45:00,VIX,20.629999,20.66,20.59,20.639999,0
