ts_et,symbol,open,high,low,close,volume
2026-06-08 03:15:00,VIX,20.290001,20.35,19.9,19.99,0
2026-06-08 03:30:00,VIX,20.0,20.049999,19.870001,19.870001,0
2026-06-08 03:45:00,VIX,19.870001,19.889999,19.74,19.84,0
2026-06-08 04:00:00,QQQ,711.15,711.72,704.51,710.2585,0
2026-06-08 04:00:00,TQQQ,74.8007,74.99,72.69,74.48,0
2026-06-08 04:00:00,VIX,19.84,20.0,19.82,19.91,0
2026-06-08 04:15:00,QQQ,710.27,711.11,710.01,710.4,0
2026-06-08 04:15:00,TQQQ,74.49,74.76,74.44,74.59,0
2026-06-08 04:15:00,VIX,19.91,19.959999,19.84,19.91,0
2026-06-08 04:30:00,QQQ,710.52,711.52,709.62,710.04,0
2026-06-08 04:30:00,TQQQ,74.6,74.91,74.3,74.44,0
2026-06-08 04:30:00,VIX,19.9,20.02,19.809999,19.940001,0
2026-06-08 04:45:00,QQQ,709.99,710.12,708.9,709.4,0
2026-06-08 04:45:00,TQQQ,74.43,74.43,74.09,74.25,0
2026-06-08 04:45:00,VIX,19.93,20.01,19.889999,19.93,0
2026-06-08 05:00:00,QQQ,709.4,709.81,708.66,709.59,0
2026-06-08 05:00:00,TQQQ,74.28,74.39,74.0,74.25,0
2026-06-08 05:00:00,VIX,19.940001,20.110001,19.870001,19.950001,0
2026-06-08 05:15:00,QQQ,709.65,710.45,709.5358,709.8688,0
2026-06-08 05:15:00,TQQQ,74.315,74.571,74.27,74.36,0
2026-06-08 05:15:00,VIX,19.93,19.93,19.799999,19.91,0
2026-06-08 05:30:00,QQQ,709.71,711.2,709.05,710.43,0
2026-06-08 05:30:00,TQQQ,74.36,74.78,74.15,74.5606,0
2026-06-08 05:30:00,VIX,19.91,19.99,19.700001,19.700001,0
2026-06-08 05:45:00,QQQ,710.3,710.88,710.23,710.88,0
2026-06-08 05:45:00,TQQQ,74.5386,74.7,74.5,74.7,0
2026-06-08 05:45:00,VIX,19.700001,19.73,19.58,19.58,0
2026-06-08 06:00:00,QQQ,710.9,710.9,709.65,710.4,0
2026-06-08 06:00:00,TQQQ,74.68,74.71,74.3,74.56,0
2026-06-08 06:00:00,VIX,19.559999,19.74,19.559999,19.639999,0
2026-06-08 06:15:00,QQQ,710.4025,710.52,709.32,709.8,0
2026-06-08 06:15:00,TQQQ,74.57,74.5704,74.22,74.36,0
2026-06-08 06:15:00,VIX,19.639999,19.75,19.610001,19.700001,0
