ts_et,symbol,open,high,low,close,volume
2026-08-05 03:15:00,VIX,16.15,16.15,16.120001,16.120001,0
2026-08-05 03:30:00,VIX,16.120001,16.120001,16.0,16.0,0
2026-08-05 03:45:00,VIX,16.0,16.0,15.9,15.91,0
2026-08-05 04:00:00,QQQ,724.45,726.57,723.3,723.46,0
2026-08-05 04:00:00,TQQQ,75.1,75.73,74.54,74.76,0
2026-08-05 04:00:00,VIX,15.91,15.98,15.89,15.97,0
2026-08-05 04:15:00,QQQ,723.48,723.6881,722.46,722.82,0
2026-08-05 04:15:00,TQQQ,74.77,74.8376,74.44,74.54,0
2026-08-05 04:15:00,VIX,15.96,16.02,15.92,16.0,0
2026-08-05 04:30:00,QQQ,722.838,722.995,721.92,722.2361,0
2026-08-05 04:30:00,TQQQ,74.56,74.62,74.281,74.37,0
2026-08-05 04:30:00,VIX,15.99,16.129999,15.99,16.129999,0
2026-08-05 04:45:00,QQQ,722.25,722.96,722.01,722.8538,0
2026-08-05 04:45:00,TQQQ,74.39,74.61,74.28,74.589,0
2026-08-05 04:45:00,VIX,16.129999,16.16,16.110001,16.129999,0
2026-08-05 05:00:00,QQQ,722.858,723.21,722.54,722.73,0
2026-08-05 05:00:00,TQQQ,74.5601,74.68,74.4646,74.5488,0
2026-08-05 05:00:00,VIX,16.129999,16.139999,16.120001,16.129999,0
2026-08-05 05:15:00,QQQ,722.788,723.46,722.3,723.4017,0
2026-08-05 05:15:00,TQQQ,74.53,74.76,74.4,74.7401,0
2026-08-05 05:15:00,VIX,16.129999,16.209999,16.129999,16.209999,0
2026-08-05 05:30:00,QQQ,723.39,724.04,723.39,724.0,0
2026-08-05 05:30:00,TQQQ,74.74,74.95,74.7332,74.92,0
2026-08-05 05:30:00,VIX,16.209999,16.309999,16.200001,16.309999,0
2026-08-05 05:45:00,QQQ,723.89,724.15,723.29,723.4318,0
2026-08-05 05:45:00,TQQQ,74.9,74.99,74.69,74.74,0
2026-08-05 05:45:00,VIX,16.299999,16.34,16.299999,16.34,0
2026-08-05 06:00:00,QQQ,723.34,723.6206,722.79,723.0015,0
2026-08-05 06:00:00,TQQQ,74.72,74.82,74.55,74.6,0
2026-08-05 06:00:00,VIX,16.34,16.360001,16.34,16.35,0
2026-08-05 06:15:00,QQQ,722.9,723.5185,722.9,723.33,0
2026-08-05 06:15:00,TQQQ,74.59,74.78,74.57,74.74,0
2026-08-05 06:15:00,VIX,16.360001,16.379999,16.34,16.370001,0
2026-08-05 06:30:00,QQQ,723.38,723.69,723.17,723.3,0
2026-08-05 06:30:00,TQQQ,74.73,74.82,74.67,74.7199,0
2026-08-05 06:30:00,VIX,16.370001,16.5,16.370001,16.5,0
2026-08-05 06:45:00,QQQ,723.36,723.64,722.81,723.49,0
2026-08-05 06:45:00,TQQQ,74.73,74.82,74.56,74.77,0
2026-08-05 06:45:00,VIX,16.5,16.59,16.5,16.59,0
2026-08-05 07:00:00,QQQ,723.53,724.9,723.51,724.4424,0
2026-08-05 07:00:00,TQQQ,74.78,75.191,74.78,75.0753,0
2026-08-05 07:00:00,VIX,16.59,16.610001,16.559999,16.610001,0
2026-08-05 07:15:00,QQQ,724.4696,724.88,724.32,724.675,0
2026-08-05 07:15:00,TQQQ,75.09,75.219,75.04,75.0585,0
2026-08-05 07:15:00,VIX,16.610001,16.66,16.610001,16.66,0
2026-08-05 07:30:00,QQQ,724.36,725.12,724.12,724.78,0
2026-08-05 07:30:00,TQQQ,75.0599,75.2785,74.98,75.1896,0
2026-08-05 07:30:00,VIX,16.68,16.68,16.66,16.66,0
2026-08-05 07:45:00,QQQ,724.72,725.41,724.5,724.8492,0
2026-08-05 07:45:00,TQQQ,75.16,75.36,75.07,75.19,0
2026-08-05 07:45:00,VIX,16.67,16.68,16.66,16.66,0
2026-08-05 08:00:00,QQQ,724.8187,724.98,724.185,724.95,0
2026-08-05 08:00:00,TQQQ,75.17,75.23,74.98,75.21,0
2026-08-05 08:00:00,VIX,16.66,16.780001,16.66,16.780001,0
2026-08-05 08:15:00,QQQ,724.95,725.31,724.42,725.17,0
2026-08-05 08:15:00,TQQQ,75.2085,75.33,75.06,75.31,0
2026-08-05 08:15:00,VIX,16.690001,16.790001,16.690001,16.780001,0
2026-08-05 08:30:00,QQQ,725.21,725.54,723.85,725.33,0
2026-08-05 08:30:00,TQQQ,75.32,75.39,75.0,75.35,0
2026-08-05 08:30:00,VIX,16.719999,16.84,16.719999,16.84,0
2026-08-05 08:45:00,QQQ,725.3499,725.45,723.85,724.78,0
2026-08-05 08:45:00,TQQQ,75.35,75.38,75.11,75.169,0
2026-08-05 08:45:00,VIX,16.84,16.860001,16.84,16.860001,0
2026-08-05 09:00:00,QQQ,724.7993,725.5702,724.7993,725.08,0
2026-08-05 09:00:00,TQQQ,75.1855,75.4,75.1807,75.26,0
2026-08-05 09:00:00,VIX,16.860001,16.93,16.860001,16.93,0
2026-08-05 09:15:00,QQQ,725.05,726.27,724.32,726.27,0
2026-08-05 09:15:00,TQQQ,75.2591,75.62,75.02,75.61,0
2026-08-05 09:15:00,VIX,16.93,16.959999,16.92,16.959999,0
2026-08-05 09:30:00,QQQ,726.224976,728.182373,724.630005,728.039978,4003564
2026-08-05 09:30:00,TQQQ,75.654999,76.209999,75.120003,76.191101,12711917
2026-08-05 09:30:00,VIX,17.209999,17.5,17.16,17.4,0
2026-08-05 09:45:00,QQQ,728.094971,728.539978,726.085022,727.98999,1787498
2026-08-05 09:45:00,TQQQ,76.190002,76.330002,75.57,76.150002,5778721
2026-08-05 09:45:00,VIX,17.370001,17.450001,16.82,17.08,0
2026-08-05 10:00:00,QQQ,727.900024,727.900024,724.809998,726.710022,1793842
2026-08-05 10:00:00,TQQQ,76.139999,76.139999,75.18,75.773003,4675306
2026-08-05 10:00:00,VIX,17.120001,17.17,16.91,16.92,0
2026-08-05 10:15:00,QQQ,726.73999,727.400024,724.400024,724.719971,1481730
2026-08-05 10:15:00,TQQQ,75.779999,75.978897,75.055,75.140404,3418955
2026-08-05 10:15:00,VIX,16.92,16.969999,16.799999,16.799999,0
2026-08-05 10:30:00,QQQ,724.669983,724.799927,722.479919,723.371826,1708197
2026-08-05 10:30:00,TQQQ,75.150002,75.178001,74.459999,74.730003,4958244
2026-08-05 10:30:00,VIX,16.790001,16.790001,16.32,16.32,0
2026-08-05 10:45:00,QQQ,723.380005,724.434998,721.599976,723.039978,2709070
2026-08-05 10:45:00,TQQQ,74.714996,75.059998,74.184998,74.635002,3422121
2026-08-05 10:45:00,VIX,16.309999,18.43,16.24,16.360001,0
2026-08-05 11:00:00,QQQ,723.070007,724.11499,722.51001,722.840027,1306871
2026-08-05 11:00:00,TQQQ,74.659897,74.949997,74.469902,74.569,2116591
2026-08-05 11:00:00,VIX,16.370001,16.379999,16.280001,16.34,0
2026-08-05 11:15:00,QQQ,722.840027,723.065002,721.02002,722.085022,1180286
2026-08-05 11:15:00,TQQQ,74.580002,74.644997,74.010002,74.330002,2865329
2026-08-05 11:15:00,VIX,16.34,16.379999,16.26,16.32,0
2026-08-05 11:30:00,QQQ,722.080017,723.325012,722.034973,722.349976,600826
2026-08-05 11:30:00,TQQQ,74.330002,74.720001,74.309998,74.400002,1443305
2026-08-05 11:30:00,VIX,16.299999,16.34,16.27,16.32,0
2026-08-05 11:45:00,QQQ,722.359924,722.359924,719.77002,720.349976,1079257
2026-08-05 11:45:00,TQQQ,74.410004,74.410004,73.629997,73.805,2868535
2026-08-05 11:45:00,VIX,16.32,16.32,16.15,16.24,0
2026-08-05 12:00:00,QQQ,720.380005,721.030029,719.48999,720.179993,1306254
2026-08-05 12:00:00,TQQQ,73.800003,74.0,73.525002,73.745003,2045676
2026-08-05 12:00:00,VIX,16.23,16.26,16.190001,16.209999,0
2026-08-05 12:15:00,QQQ,720.200012,722.710022,719.890503,722.664978,1139375
2026-08-05 12:15:00,TQQQ,73.739998,74.519997,73.653603,74.504997,2220538
2026-08-05 12:15:00,VIX,16.190001,16.190001,16.02,16.030001,0
2026-08-05 12:30:00,QQQ,722.655029,722.880005,721.169983,721.650024,578955
2026-08-05 12:30:00,TQQQ,74.504997,74.569901,74.051201,74.199997,1353710
2026-08-05 12:30:00,VIX,16.02,16.049999,16.01,16.02,0
2026-08-05 12:45:00,QQQ,721.65802,722.528992,721.400024,722.130005,649540
2026-08-05 12:45:00,TQQQ,74.160004,74.462196,74.119904,74.355003,766676
2026-08-05 12:45:00,VIX,16.0,16.030001,15.95,15.95,0
2026-08-05 13:00:00,QQQ,722.169983,722.400024,720.549988,721.140015,541901
2026-08-05 13:00:00,TQQQ,74.355003,74.427597,73.8601,74.029999,1656180
2026-08-05 13:00:00,VIX,15.95,15.97,15.92,15.94,0
2026-08-05 13:15:00,QQQ,721.099976,721.43927,720.450012,720.77002,415243
2026-08-05 13:15:00,TQQQ,74.010201,74.129997,73.830101,73.93,744716
2026-08-05 13:15:00,VIX,15.95,15.95,15.91,15.91,0
2026-08-05 13:30:00,QQQ,720.799988,721.369995,720.409973,720.869995,528416
2026-08-05 13:30:00,TQQQ,73.93,74.114998,73.813004,73.955002,768188
2026-08-05 13:30:00,VIX,15.91,15.92,15.87,15.89,0
2026-08-05 13:45:00,QQQ,720.76001,721.27002,720.320007,720.85498,318835
2026-08-05 13:45:00,TQQQ,73.949997,74.084999,73.790001,73.949898,786971
2026-08-05 13:45:00,VIX,15.89,15.9,15.83,15.83,0
2026-08-05 14:00:00,QQQ,720.86499,721.559998,720.77002,721.0,866064
2026-08-05 14:00:00,TQQQ,73.955002,74.169998,73.925003,73.995003,882544
2026-08-05 14:00:00,VIX,15.84,15.84,15.69,15.7,0
2026-08-05 14:15:00,QQQ,720.940002,721.460022,720.820007,721.309998,269346
2026-08-05 14:15:00,TQQQ,73.989998,74.135002,73.949997,74.099899,785425
2026-08-05 14:15:00,VIX,15.7,15.7,15.63,15.63,0
2026-08-05 14:30:00,QQQ,721.320007,721.320007,720.130005,720.47998,591467
2026-08-05 14:30:00,TQQQ,74.095001,74.097099,73.730003,73.839996,1038564
2026-08-05 14:30:00,VIX,15.63,15.69,15.59,15.66,0
2026-08-05 14:45:00,QQQ,720.48999,721.030029,720.049988,720.090027,545311
2026-08-05 14:45:00,TQQQ,73.840103,74.010002,73.699997,73.720001,744592
2026-08-05 14:45:00,VIX,15.66,15.66,15.56,15.57,0
